tahun,kode_provinsi,provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jumlah_penduduk,luas_wilayah,kepadatan_penduduk,persentase_akses_air_minum_layak,persentase_memiliki_jamban_layak,persentase_akses_sanitasi_layak,tingkat_pengangguran,rata_rata_pendapatan,persentase_penduduk_miskin,garis_kemiskinan(rupiah/kapita/bulan),indeks_pembangunan_literasi,indeks_pembangunan_manusia,rata_rata_pendidikan_akhir,jumlah_tenaga_kesehatan_gizi,jumlah_puskesmas,penerima_bpjs_non_pbi,prevalensi_ketidakcukupan_pangan,jumlah_bencana_kekeringan,prevalensi_underweight,prevalensi_overweight,prevalensi_wasting,prevalensi_stunting,label
2023,17,Bengkulu,1704,Kaur,131100,2608.91,50.25087105,84.18,90.78,86.43,3.81,1793447,17.83,415715,70.34,70.92,SMP,45,16,18.25,9.52,0,9.5,3.4,5.4,14.3,Tidak Prioritas
2023,17,Bengkulu,1705,Seluma,215100,2432.81,88.41627583,70.93,90.38,87.17,2.68,1600361,18,478617,54.45,70.27,SMP,55,22,25.53,9.06,0,14.8,4.8,5.8,26,Prioritas
2023,17,Bengkulu,1706,Mukomuko,198800,4138.68,48.03463906,75.45,94.78,80.94,3.14,2513027,10.76,534660,57.68,73,SMP,31,17,33.04,4.86,1,14.1,7.2,14.3,27.1,Prioritas
2023,17,Bengkulu,1707,Lebong,110300,1666.62,66.18185309,59.7,77.51,55.62,2.72,1391866,11.15,507046,48.86,72.95,SMP,22,13,14.85,9.94,0,5.2,4.7,8.2,15.7,Tidak Prioritas
2023,17,Bengkulu,1708,Kepahiang,154700,749.39,206.4345668,62.14,91.63,69.25,2.41,1574808,14.12,465292,46.88,71.38,SMP,35,13,18.92,13.17,0,11.3,4.5,2.6,22.1,Prioritas
2023,17,Bengkulu,1709,Bengkulu Tengah,121100,1132.3,106.9504548,50.44,87.15,83.07,3.2,1815248,9.4,549468,60.38,70.81,SMP,38,20,35.29,7.89,0,12.2,5.6,8.6,23.2,Prioritas
2023,17,Bengkulu,1771,Kota Bengkulu,391100,150.31,2601.955958,93.38,95.6,93.94,5.04,2254892,14.71,810507,60.53,83.38,SMA,113,20,41.87,9.81,0,4.5,3.2,4.1,6.7,Tidak Prioritas
2023,18,Lampung,1801,Lampung Barat,312430,2116.01,147.650531,63.16,97.61,83.95,2.25,1381792,11.17,530803,63.08,71.72,SMP,45,17,11.92,8.5,0,13.5,3.6,4.9,24.6,Prioritas
2023,18,Lampung,1802,Tanggamus,662540,2901.98,228.3061909,63.71,86.5,67.82,3.35,1320125,10.52,463925,49.04,69.93,SD,71,25,6.57,9.19,0,13,1.7,6.5,17.1,Tidak Prioritas
2023,18,Lampung,1803,Lampung Selatan,1105000,2218.84,498.0079681,89.85,94.39,95.58,4.95,1673470,12.79,508494,45.76,71.55,SD,71,35,13.95,7.61,0,11,3.7,7.1,10.3,Tidak Prioritas
2023,18,Lampung,1804,Lampung Timur,1142580,3867.43,295.4365043,85.51,95.57,84.16,3.09,1674350,13.8,465856,43.61,72.44,SMP,48,37,14.97,10.59,0,13.3,2.8,6.3,14.2,Tidak Prioritas
2023,18,Lampung,1805,Lampung Tengah,1508330,4548.93,331.5790746,85.89,91.6,80.2,3.25,1489979,10.65,503645,44.58,73.39,SD,77,42,18.3,9.35,0,14.8,3.4,7,16.7,Tidak Prioritas
2023,18,Lampung,1806,Lampung Utara,653850,2656.39,246.142321,67.73,95.74,80.23,5.73,1564167,17.17,510098,43.04,70.78,SMP,72,27,8.81,10.28,0,18,2.1,7.4,23.5,Prioritas
2023,18,Lampung,1807,Way Kanan,491110,3531.1,139.0813061,69.07,90.14,78.48,3.07,1743659,11.02,433471,54.87,70.51,SD,60,11,12.12,7.11,0,16.4,3.5,10.2,22.7,Prioritas
2023,18,Lampung,1808,Tulangbawang,445170,3107.47,143.2580202,84.62,91.19,84.49,3.46,1716040,8.04,522396,59.58,71.56,SD,32,20,18.92,8.44,0,10.9,2.7,9.9,9.8,Tidak Prioritas
2023,18,Lampung,1809,Pesawaran,494280,1279.6,386.2769616,87.49,91.2,88.73,4.76,1376401,12.89,491249,57.75,69.46,SD,26,13,8.29,8.43,0,6.3,3.9,5.2,10,Tidak Prioritas
2023,18,Lampung,1810,Pringsewu,419590,614.97,682.2934452,95.64,92.71,88.72,4.66,1222457,9.14,555787,51.81,73.11,SMP,53,12,17.64,10.82,0,16.3,1.8,8.8,15.8,Tidak Prioritas
2023,18,Lampung,1811,Mesuji,237940,2200.51,108.1294791,81.39,92.81,81.14,2.46,2016626,6.73,525183,56.3,67.79,SD,18,8,12.2,8.75,0,2.9,4.1,3.1,5,Tidak Prioritas
2023,18,Lampung,1812,Tulang Bawang Barat,295480,1281.45,230.5825432,59.03,96.75,77.09,3.89,1727556,7.25,511418,64.11,69.38,SD,39,11,16.9,8.07,0,9.7,4.1,7.1,10.5,Tidak Prioritas
2023,18,Lampung,1813,Pesisir Barat,169750,2993.8,56.7005144,67.78,86.42,79.23,3.47,1629069,13.49,545538,52.89,70.4,SMP,29,12,10.28,7.23,0,11.5,5.6,10.3,16.1,Tidak Prioritas
2023,18,Lampung,1871,Kota Bandar Lampung,1202070,183.72,6542.945787,98.06,97.02,92.85,7.43,2023694,7.77,761790,66.28,79.86,SMA,85,29,31.62,7.43,1,8.6,4.8,8.4,13.4,Tidak Prioritas
2023,18,Lampung,1872,Kota Metro,173870,73.21,2374.948777,95.85,92.93,98.89,3.06,1792409,7.28,480830,92.86,79.85,SMA,42,11,35.71,8.38,0,9.1,3.5,8.2,7.1,Tidak Prioritas
2023,19,Kep. Bangka Belitung,1901,Bangka,337900,3016.85,112.0042428,73.64,96.04,97.26,5.03,2301058,4.32,685810,81.01,74.34,SMP,66,12,44.57,13.4,1,13.9,7.4,11,23.2,Prioritas
2023,19,Kep. Bangka Belitung,1902,Belitung,189200,2270.71,83.32195657,87.09,91.19,92.62,4.14,2643859,6.46,896948,74.27,74.49,SMP,25,10,26.47,13.14,1,12.3,12.4,5.1,20.8,Prioritas
2023,19,Kep. Bangka Belitung,1903,Bangka Barat,212900,2851.41,74.66481495,82.26,93.7,90.87,4.77,2372653,2.71,681517,78.87,71.13,SMP,40,7,24.26,13.79,0,16,7.4,8.5,20.6,Prioritas
2023,19,Kep. Bangka Belitung,1904,Bangka Tengah,207400,2259.98,91.77072363,85.02,96.97,92.97,3.88,2259314,5.29,814969,72.49,72.36,SD,25,9,18.9,14.51,1,15.3,4.5,8.6,18.2,Tidak Prioritas
2023,19,Kep. Bangka Belitung,1905,Bangka Selatan,205800,3598.24,57.19462849,73.72,92.6,89.27,4.84,2448931,3.11,669016,73.97,69.67,SD,34,10,20.41,13.08,0,13.3,7.3,7.4,20.7,Prioritas
2023,19,Kep. Bangka Belitung,1906,Belitung Timur,131300,2588.4,50.72631742,75.83,92.98,90.03,2.41,2637568,6.73,899482,83.04,73.31,SMP,23,8,23.78,12.24,0,12.3,9.6,7.2,17.3,Tidak Prioritas
2023,19,Kep. Bangka Belitung,1971,Kota Pangkal Pinang,227300,104.54,2174.287354,95.65,99.49,95.35,5.76,2999816,4.27,894224,71.83,80.45,SMA,42,9,51.53,12.74,1,9.7,8.5,5.9,20.7,Prioritas
2023,21,Kep. Riau,2101,Karimun,260600,930.45,280.0795314,87.91,96.47,96.85,6.02,2378298,5.95,468332,59.48,74.7,SMP,24,14,43.33,14.7,0,13.4,3.4,6.2,17.9,Tidak Prioritas
2023,21,Kep. Riau,2102,Bintan,165900,1317.15,125.9537638,84.47,91.32,86.74,5.43,1950813,5.9,474674,70.35,77.5,SMP,30,16,35.35,15.28,1,15.4,4,9.8,21.6,Prioritas
2023,21,Kep. Riau,2103,Natuna,84600,1999.16,42.31777346,88.52,93.97,76.56,4.05,1883825,5.25,480103,82.45,78.23,SMP,43,13,27.97,15.94,0,14.6,7.5,8.7,16.1,Tidak Prioritas
2023,21,Kep. Riau,2104,Lingga,101000,2210.82,45.68440669,84.6,90.08,70.13,3.52,1751915,11.26,540936,72.15,72.23,SD,20,13,23.2,24.11,0,14.8,5.1,10.2,20.5,Prioritas
2023,21,Kep. Riau,2105,Kepulauan Anambas,49100,627.03,78.30566321,28.96,93.83,30.46,2.55,2650782,6.95,481718,73.67,72.8,SD,23,10,28.75,13.71,0,13.8,5,8.6,15.2,Tidak Prioritas
2023,21,Kep. Riau,2171,Kota Batam,1256600,1034.73,1214.423086,95.94,96.31,94.45,8.14,3593241,5.02,854465,50.68,82.64,SMA,70,19,53.09,7.53,0,11.5,4.6,5.3,16.1,Tidak Prioritas
2023,21,Kep. Riau,2172,Kota Tanjung Pinang,234800,150.37,1561.481679,93.77,95.72,92.69,4.76,2524549,7.95,771584,68.73,81.14,SMA,27,7,47.68,10.07,0,14.1,5,7.5,15.2,Tidak Prioritas
2023,17,Bali,,Jembrana,323500,849.13,384.2955571,96.02,81.42,96.05,2.52,1434656,4.96,496435,56,74.8,SMP,35,10,17.93,7.6,2,6.9,3.2,3.2,8.7,Tidak Prioritas
2023,17,Bali,,Tabanan,466100,849.31,459.7190989,98.41,89.94,95.56,2.64,2158799,4.7,562801,53.96,77.87,SMP,79,20,38.26,3.15,0,6.7,4.9,3.3,6.3,Tidak Prioritas
2023,17,Bali,,Badung,563300,398.75,1345.611772,99.52,95.53,98.98,2.72,3445410,2.3,688018,72.7,83,SMA,68,13,27.59,1.23,0,3.5,5.9,1.7,4.9,Tidak Prioritas
2023,17,Bali,,Gianyar,524000,364.36,1423.913043,99.88,90.15,99,2.96,2189584,4.47,468307,54.8,79.69,SMP,67,13,42.22,1.66,0,5.8,5.1,2.3,6.3,Tidak Prioritas
2023,17,Bali,,Klungkung,208700,313.96,662.5396825,98.64,88.65,97.7,1.29,1712324,5.61,384983,61.07,74.18,SMP,43,9,21.65,4.94,0,3.7,4.7,1.4,4.9,Tidak Prioritas
2023,17,Bali,,Bangli,261400,526.76,532.6975199,96.32,67.42,91.58,0.75,1868109,5.28,436928,54.94,71.99,SMP,49,12,23.98,3.71,2,4.3,3.8,1.7,10.2,Tidak Prioritas
2023,17,Bali,,Karang Asem,500000,839.32,595.5642376,100,69.59,90.55,2.61,1245606,6.56,404083,55.85,70.09,SD,45,12,15.86,8.43,4,6.1,3,2.4,6.4,Tidak Prioritas
2023,17,Bali,,Buleleng,808900,1322.68,592.7179735,95.49,80.44,90.99,3.6,1740109,5.85,537262,65,74.87,SMP,71,20,16.2,7.64,1,5.4,4.2,5.1,6.2,Tidak Prioritas
2023,17,Bali,,Kota Denpasar,748400,125.87,5856.941618,99.84,93.56,99.92,2.85,3313934,2.68,778203,71.92,84.68,SMA,190,11,49.34,1.7,0,7.3,6.8,6.5,10.8,Tidak Prioritas
